head,rel,tail,score,in,head_ent,rel_ent,tail_ent,uid,head_id,tail_id
19420,3,41349,-16.84923553466797,False,Ephedra sinica root:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01363,kg4rd:18876
25844,3,41349,-16.84981346130371,False,Saruplase:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13646,kg4rd:18876
22314,3,41349,-16.8502254486084,False,"(2S)-1-[4-({4-[(2,5-Dichlorophenyl)amino]-2-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07755,kg4rd:18876
17641,3,41349,-16.85035514831543,False,Levmetamfetamine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09571,kg4rd:18876
23433,3,41349,-16.8509521484375,False,Epitalon:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB17882,kg4rd:18876
18818,3,41349,-16.85114860534668,False,Pyridoxal phosphate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00114,kg4rd:18876
19228,3,41349,-16.85137176513672,False,Saralasin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06763,kg4rd:18876
19145,3,41349,-16.852115631103516,False,"N-[(2R,3S)-3-AMINO-2-HYDROXY-4-PHENYLBUTYL]NAPHTHALENE-2-SULFONAMIDE:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07522,kg4rd:18876
20508,3,41349,-16.853443145751953,False,Nalbuphine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00844,kg4rd:18876
22969,3,41349,-16.853591918945312,False,A-620223:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07330,kg4rd:18876
23324,3,41349,-16.854206085205078,False,JTC-801 free base:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB17033,kg4rd:18876
22690,3,41349,-16.854385375976562,False,"2-(CYCLOHEXYLMETHYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB08353,kg4rd:18876
23437,3,41349,-16.85476303100586,False,LY-2334737:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12906,kg4rd:18876
17564,3,41349,-16.854862213134766,False,"Sar9, Met (O2)11-Substance P:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB05875,kg4rd:18876
22170,3,41349,-16.854991912841797,False,Hycanthone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14061,kg4rd:18876
24311,3,41349,-16.85500144958496,False,Thonzonium:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09552,kg4rd:18876
25808,3,41349,-16.855270385742188,False,Ferrous chloride:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13569,kg4rd:18876
17169,3,41349,-16.85529136657715,False,Sulfamethazine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01582,kg4rd:18876
23249,3,41349,-16.85568618774414,False,FR230513:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB03572,kg4rd:18876
20418,3,41349,-16.855730056762695,False,"2-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENT-1-ENE-1-CARBOXYLIC ACID:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07975,kg4rd:18876
18754,3,41349,-16.85576629638672,False,Glutethimide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01437,kg4rd:18876
26072,3,41349,-16.855941772460938,False,JNJ-26489112:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15203,kg4rd:18876
72441,3,41349,-16.856355667114258,False,Vopratelimab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15378,kg4rd:18876
25856,3,41349,-16.85695457458496,False,Formocortal:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13664,kg4rd:18876
19403,3,41349,-16.857406616210938,False,Lavoltidine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12884,kg4rd:18876
20830,3,41349,-16.857929229736328,False,Omigapil:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12879,kg4rd:18876
25620,3,41349,-16.858257293701172,False,Tinoridine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13001,kg4rd:18876
22330,3,41349,-16.858863830566406,False,4-[(6-chloropyrazin-2-yl)amino]benzenesulfonamide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08134,kg4rd:18876
24863,3,41349,-16.859289169311523,False,Mequinol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09516,kg4rd:18876
20516,3,41349,-16.85955047607422,False,Carfentanil:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01535,kg4rd:18876
19750,3,41349,-16.859939575195312,False,Tenecteplase:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00031,kg4rd:18876
24623,3,41349,-16.860082626342773,False,Acetic acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB03166,kg4rd:18876
24532,3,41349,-16.860137939453125,False,Triciribine phosphate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14636,kg4rd:18876
25228,3,41349,-16.860279083251953,False,Epirizole:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08991,kg4rd:18876
20357,3,41349,-16.860830307006836,False,Taprenepag:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12623,kg4rd:18876
18962,3,41349,-16.86109161376953,False,Trolamine salicylate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11079,kg4rd:18876
20333,3,41349,-16.861282348632812,False,Soraprazan:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB17856,kg4rd:18876
24723,3,41349,-16.86142349243164,False,Trioxsalen:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04571,kg4rd:18876
22853,3,41349,-16.862058639526367,False,WRR-99:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB03573,kg4rd:18876
19324,3,41349,-16.86212921142578,False,Mosapride:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11675,kg4rd:18876
22521,3,41349,-16.862152099609375,False,Ingenol mebutate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05013,kg4rd:18876
20371,3,41349,-16.86238670349121,False,"N-(CYCLOPROPYLMETHYL)-4-(METHYLOXY)-3-({5-[3-(3-PYRIDINYL)PHENYL]-1,3-OXAZOL-2-YL}AMINO)BENZENESULFONAMIDE:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07333,kg4rd:18876
72473,3,41349,-16.862396240234375,False,Daxdilimab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16391,kg4rd:18876
23717,3,41349,-16.86266326904297,False,(2R)-3-Methyl-1-phenyl-2-butanyl [(2S)-1-oxo-2-hexanyl]carbamate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07592,kg4rd:18876
19470,3,41349,-16.862918853759766,False,Erteberel:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07933,kg4rd:18876
17459,3,41349,-16.863388061523438,False,alpha-Linolenic acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00132,kg4rd:18876
21489,3,41349,-16.86360740661621,False,{4-[(2S)-2-Acetamido-3-({(1S)-1-[3-carbamoyl-4-(cyclohexylmethoxy)phenyl]ethyl}amino)-3-oxopropyl]-2-phosphonophenoxy}acetic acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04003,kg4rd:18876
18816,3,41349,-16.864322662353516,False,Hyaluronic acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08818,kg4rd:18876
20696,3,41349,-16.864364624023438,False,Dinoprost tromethamine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01160,kg4rd:18876
22792,3,41349,-16.864822387695312,False,Taselisib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12108,kg4rd:18876
20115,3,41349,-16.86593246459961,False,Alverine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01616,kg4rd:18876
19748,3,41349,-16.86675262451172,False,Reteplase:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00015,kg4rd:18876
19337,3,41349,-16.867347717285156,False,"1-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)-4-[(4-methoxyphenyl)sulfonyl]piperazine:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07697,kg4rd:18876
21203,3,41349,-16.867382049560547,False,Amonafide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05022,kg4rd:18876
23716,3,41349,-16.86774444580078,False,"1-{7-cyclohexyl-6-[4-(4-methylpiperazin-1-yl)benzyl]-7H-pyrrolo[2,3-d]pyrimidin-2-yl}methanamine:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07563,kg4rd:18876
23115,3,41349,-16.86779022216797,False,Fotemustine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04106,kg4rd:18876
18114,3,41349,-16.867916107177734,False,Bufuralol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06726,kg4rd:18876
25447,3,41349,-16.868024826049805,False,Epoetin delta:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11624,kg4rd:18876
22855,3,41349,-16.86821746826172,False,HOMOPHENYLALANINYLMETHANE:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07913,kg4rd:18876
20317,3,41349,-16.86919403076172,False,Cirazoline:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09202,kg4rd:18876
24782,3,41349,-16.870288848876953,False,Hexamidine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB03808,kg4rd:18876
18413,3,41349,-16.870447158813477,False,Aprobarbital:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01352,kg4rd:18876
25033,3,41349,-16.871150970458984,False,Sulfametopyrazine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00664,kg4rd:18876
24372,3,41349,-16.87125015258789,False,Doxefazepam:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13837,kg4rd:18876
18677,3,41349,-16.872379302978516,False,Phenylacetic acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09269,kg4rd:18876
16979,3,41349,-16.872394561767578,False,Tolmetin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00500,kg4rd:18876
19820,3,41349,-16.872695922851562,False,5-chloro-N-[(3R)-1-(2-{[2-fluoro-4-(2-oxopyridin-1(2H)-yl)phenyl]amino}-2-oxoethyl)pyrrolidin-3-yl]thiophene-2-carboxamide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07872,kg4rd:18876
19363,3,41349,-16.872798919677734,False,Staurosporine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB02010,kg4rd:18876
17534,3,41349,-16.87301254272461,False,Corticorelin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05394,kg4rd:18876
21928,3,41349,-16.87316131591797,False,Sodium stibogluconate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05630,kg4rd:18876
19641,3,41349,-16.873279571533203,False,ABT-510:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB05434,kg4rd:18876
25235,3,41349,-16.874719619750977,False,Canrenoic acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09015,kg4rd:18876
24694,3,41349,-16.87476348876953,False,Coenzyme M:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09110,kg4rd:18876
25432,3,41349,-16.874818801879883,False,Tiletamine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11549,kg4rd:18876
22172,3,41349,-16.874828338623047,False,Dofequidar:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14067,kg4rd:18876
22646,3,41349,-16.874874114990234,False,Acetohydroxamic acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00551,kg4rd:18876
20510,3,41349,-16.87554931640625,False,Remifentanil:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00899,kg4rd:18876
20359,3,41349,-16.87668228149414,False,"1-{4-[4-Amino-6-(4-methoxyphenyl)furo[2,3-d]pyrimidin-5-yl]phenyl}-3-[2-fluoro-5-(trifluoromethyl)phenyl]urea:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB04727,kg4rd:18876
19428,3,41349,-16.877208709716797,False,Hexachlorophene:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00756,kg4rd:18876
25224,3,41349,-16.877416610717773,False,Floctafenine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08976,kg4rd:18876
17435,3,41349,-16.878543853759766,False,Nomifensine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04821,kg4rd:18876
20526,3,41349,-16.881067276000977,False,DPDPE:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08861,kg4rd:18876
23410,3,41349,-16.881175994873047,False,Romilkimab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16318,kg4rd:18876
20470,3,41349,-16.881446838378906,False,Aspartame:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00168,kg4rd:18876
16996,3,41349,-16.881580352783203,False,Fenoprofen:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00573,kg4rd:18876
24113,3,41349,-16.881868362426758,False,(2S)-2-(BUTYRYLOXY)-3-HYDROXYPROPYL NONANOATE:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07416,kg4rd:18876
21192,3,41349,-16.881885528564453,False,Hexamethonium:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08960,kg4rd:18876
19845,3,41349,-16.882110595703125,False,Progabide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00837,kg4rd:18876
25515,3,41349,-16.88280487060547,False,Canrenone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12221,kg4rd:18876
20050,3,41349,-16.884599685668945,False,Sodium carbonate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09460,kg4rd:18876
23875,3,41349,-16.884990692138672,False,"1,1,1-TRIFLUORO-3-ACETAMIDO-4-PHENYL BUTAN-2-ONE(N-ACETYL-L-PHENYLALANYL TRIFLUOROMETHYL KETONE):drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07380,kg4rd:18876
19675,3,41349,-16.88519287109375,False,PW2101:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06483,kg4rd:18876
22819,3,41349,-16.885337829589844,False,Lactose:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04465,kg4rd:18876
25735,3,41349,-16.885385513305664,False,Sodium feredetate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13381,kg4rd:18876
23829,3,41349,-16.885555267333984,False,Plecanatide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13170,kg4rd:18876
24864,3,41349,-16.886119842529297,False,Lucinactant:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04897,kg4rd:18876
22188,3,41349,-16.886533737182617,False,Trifluperidol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13552,kg4rd:18876
25683,3,41349,-16.886932373046875,False,Clothiapine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13256,kg4rd:18876
25786,3,41349,-16.887508392333984,False,Veralipride:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13523,kg4rd:18876
72466,3,41349,-16.8875732421875,False,Naproxen etemesil:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12398,kg4rd:18876
25491,3,41349,-16.887792587280273,False,Setrobuvir:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12051,kg4rd:18876
18937,3,41349,-16.88829803466797,False,Salsalate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01399,kg4rd:18876
22584,3,41349,-16.888385772705078,False,4-(BENZHYDRYLOXY)-1-[3-(1H-TETRAAZOL-5-YL)PROPYL]PIPERIDINE:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07917,kg4rd:18876
21958,3,41349,-16.889039993286133,False,Velaglucerase alfa:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06720,kg4rd:18876
18095,3,41349,-16.889102935791016,False,Tirbanibulin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06137,kg4rd:18876
17631,3,41349,-16.88935089111328,False,Brexanolone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11859,kg4rd:18876
24162,3,41349,-16.890108108520508,False,"2,4,6-Triaminoquinazoline:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB02532,kg4rd:18876
21629,3,41349,-16.890716552734375,False,Sotrastaurin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12369,kg4rd:18876
19197,3,41349,-16.89078140258789,False,Thiocolchicoside:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11582,kg4rd:18876
24803,3,41349,-16.891494750976562,False,Diiodohydroxyquinoline:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09115,kg4rd:18876
18925,3,41349,-16.891746520996094,False,Coagulation Factor IX (Recombinant):drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00100,kg4rd:18876
22674,3,41349,-16.892879486083984,False,Deoxyuridine-5'-Diphosphate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB03413,kg4rd:18876
25959,3,41349,-16.893245697021484,False,Malacidin A:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14051,kg4rd:18876
21703,3,41349,-16.893573760986328,False,Cenicriviroc:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11758,kg4rd:18876
20765,3,41349,-16.893951416015625,False,Merimepodib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04862,kg4rd:18876
21191,3,41349,-16.894153594970703,False,Epibatidine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07720,kg4rd:18876
23685,3,41349,-16.89419174194336,False,Talotrexin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06178,kg4rd:18876
23075,3,41349,-16.89427375793457,False,"3-[(5s)-1-Acetyl-3-(2-Chlorophenyl)-4,5-Dihydro-1h-Pyrazol-5-Yl]Phenol:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB03996,kg4rd:18876
20703,3,41349,-16.895606994628906,False,Phenmetrazine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00830,kg4rd:18876
18915,3,41349,-16.895761489868164,False,PP-121:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08052,kg4rd:18876
22972,3,41349,-16.896202087402344,False,"4-[3-(1,4-diazepan-1-ylcarbonyl)-4-fluorobenzyl]phthalazin-1(2H)-one:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB08058,kg4rd:18876
22081,3,41349,-16.896318435668945,False,6((S)-3-Benzylpiperazin-1-Yl)-3-(Naphthalen-2-Yl)-4-(Pyridin-4-Yl)Pyrazine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01988,kg4rd:18876
24549,3,41349,-16.898136138916016,False,BMS-863233:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12357,kg4rd:18876
25793,3,41349,-16.898300170898438,False,Guacetisal:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13538,kg4rd:18876
19711,3,41349,-16.898399353027344,False,Phosphoaminophosphonic Acid-Adenylate Ester:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04395,kg4rd:18876
72414,3,41349,-16.8985538482666,False,Oleclumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15088,kg4rd:18876
18397,3,41349,-16.898971557617188,False,Pergolide:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01186,kg4rd:18876
20234,3,41349,-16.89902114868164,False,Sulthiame:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08329,kg4rd:18876
20027,3,41349,-16.89948272705078,False,Methocarbamol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00423,kg4rd:18876
19410,3,41349,-16.900056838989258,False,Ferrous ascorbate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14490,kg4rd:18876
24749,3,41349,-16.900222778320312,False,Ipriflavone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13618,kg4rd:18876
20987,3,41349,-16.901151657104492,False,"(1E)-5-(1-piperidin-4-yl-3-pyridin-4-yl-1H-pyrazol-4-yl)-2,3-dihydro-1H-inden-1-one oxime:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB08553,kg4rd:18876
20564,3,41349,-16.901390075683594,False,Itopride:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04924,kg4rd:18876
18159,3,41349,-16.902042388916016,False,Epanolol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13757,kg4rd:18876
21198,3,41349,-16.902057647705078,False,Clorobiocin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB03966,kg4rd:18876
24401,3,41349,-16.902061462402344,False,Inclisiran:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14901,kg4rd:18876
21098,3,41349,-16.902950286865234,False,FKB-001:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB02888,kg4rd:18876
18974,3,41349,-16.903810501098633,False,Esflurbiprofen:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB16159,kg4rd:18876
72336,3,41349,-16.90388298034668,False,Pipethanate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15888,kg4rd:18876
23500,3,41349,-16.904499053955078,False,4-(4-STYRYL-PHENYLCARBAMOYL)-BUTYRIC ACID:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08562,kg4rd:18876
24873,3,41349,-16.905576705932617,False,Polyethylene glycol 3500:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11236,kg4rd:18876
25696,3,41349,-16.90658950805664,False,Bumadizone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13286,kg4rd:18876
20671,3,41349,-16.90716552734375,False,"N-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB13948,kg4rd:18876
19702,3,41349,-16.907516479492188,False,Exisulind:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06246,kg4rd:18876
22068,3,41349,-16.907556533813477,False,"1,4-Dideoxy-O2-Sulfo-Glucuronic Acid:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB03935,kg4rd:18876
22174,3,41349,-16.907846450805664,False,HM-30181:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14070,kg4rd:18876
23923,3,41349,-16.90785026550293,False,Gaboxadol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06554,kg4rd:18876
23778,3,41349,-16.90830421447754,False,Napabucasin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12155,kg4rd:18876
17297,3,41349,-16.908348083496094,False,Triheptanoin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11677,kg4rd:18876
24365,3,41349,-16.908615112304688,False,Delorazepam:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01511,kg4rd:18876
20108,3,41349,-16.90865707397461,False,Moxonidine:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09242,kg4rd:18876
22585,3,41349,-16.910531997680664,False,Nocodazole:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08313,kg4rd:18876
23627,3,41349,-16.91143226623535,False,"4-(6-{[(4-METHYLCYCLOHEXYL)AMINO]METHYL}-1,4-DIHYDROINDENO[1,2-C]PYRAZOL-3-YL)BENZOIC ACID:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07320,kg4rd:18876
24719,3,41349,-16.91146469116211,False,Mefenorex:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13852,kg4rd:18876
19881,3,41349,-16.911531448364258,False,Moexiprilat:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14210,kg4rd:18876
19651,3,41349,-16.914167404174805,False,Risuteganib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14911,kg4rd:18876
23865,3,41349,-16.914386749267578,False,Pascolizumab:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06560,kg4rd:18876
26052,3,41349,-16.915157318115234,False,Konjac mannan:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14963,kg4rd:18876
21953,3,41349,-16.915264129638672,False,Heparin Disaccharide I-S:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB02322,kg4rd:18876
25994,3,41349,-16.91561508178711,False,Sodium ascorbate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14482,kg4rd:18876
26083,3,41349,-16.915939331054688,False,Perillyl alcohol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15289,kg4rd:18876
25789,3,41349,-16.916336059570312,False,Methylestrenolone:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB13533,kg4rd:18876
24223,3,41349,-16.916385650634766,False,"4-[4-(2,5-DIOXO-PYRROLIDIN-1-YL)-PHENYLAMINO]-4-HYDROXY-BUTYRIC ACID:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB08378,kg4rd:18876
17165,3,41349,-16.916439056396484,False,Magnesium salicylate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB01397,kg4rd:18876
19219,3,41349,-16.916946411132812,False,Tetrahydrocannabivarin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11755,kg4rd:18876
17278,3,41349,-16.917814254760742,False,Iopodic acid:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09333,kg4rd:18876
22970,3,41349,-16.918392181396484,False,"2-methyl-3,5,7,8-tetrahydro-4H-thiopyrano[4,3-d]pyrimidin-4-one:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB07677,kg4rd:18876
23072,3,41349,-16.91845703125,False,2-Aminobenzyl alcohol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB03058,kg4rd:18876
18443,3,41349,-16.91891860961914,False,Calanolide A:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB04886,kg4rd:18876
25010,3,41349,-16.9194278717041,False,Valoctocogene roxaparvovec:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB15561,kg4rd:18876
22796,3,41349,-16.919574737548828,False,Sonolisib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12601,kg4rd:18876
24650,3,41349,-16.920061111450195,False,Salinomycin:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11544,kg4rd:18876
18807,3,41349,-16.921367645263672,False,Foretinib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB12307,kg4rd:18876
20507,3,41349,-16.921432495117188,False,Butorphanol:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB00611,kg4rd:18876
25391,3,41349,-16.921588897705078,False,Clorsulon:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB11389,kg4rd:18876
19237,3,41349,-16.922029495239258,False,Limaprost:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB09211,kg4rd:18876
22891,3,41349,-16.92291259765625,False,"Diamino-N-[3-(1,3,2-dioxaborolan-2-yloxy)propyl]methaniminium:drug",indication,mantle cell lymphoma:disease,,kg4rd:DB03129,kg4rd:18876
26017,3,41349,-16.923274993896484,False,Quingestanol acetate:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB14679,kg4rd:18876
23152,3,41349,-16.923795700073242,False,Chymopapain:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06752,kg4rd:18876
22111,3,41349,-16.923892974853516,False,3-FLUORO-5-MORPHOLIN-4-YL-N-[3-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-5-YL]BENZAMIDE:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB08091,kg4rd:18876
18953,3,41349,-16.923974990844727,False,Felbinac:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB07477,kg4rd:18876
17566,3,41349,-16.92426872253418,False,Semaxanib:drug,indication,mantle cell lymphoma:disease,,kg4rd:DB06436,kg4rd:18876
